selling_price,year,km_driven,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,seller_type_indiv,seller_type_dealer,transmission
1900000,2017,100000,0,1,0,0,1,0,0
500000,2016,60000,0,1,0,0,1,0,0
819999,2016,85000,0,1,0,0,1,0,0
351000,2014,40000,1,0,0,0,1,0,0
195000,2011,80000,1,0,0,0,1,0,0
250000,2008,82000,0,1,0,0,1,0,0
120000,2008,70000,1,0,0,0,1,0,0
180000,2009,70000,1,0,0,0,1,0,0
430000,2016,20000,0,1,0,0,1,0,0
75000,2012,35000,1,0,0,0,1,0,0
750000,2017,80000,0,1,0,0,1,0,0
60000,2011,40000,1,0,0,0,1,0,0
1500000,2015,46412,0,1,0,0,1,0,0
390000,2011,150000,0,1,0,0,1,0,0
630000,2016,50000,0,1,0,0,1,0,0
1085000,2018,15000,0,1,0,0,1,0,0
190000,2012,60000,1,0,0,0,1,0,0
550000,2018,25000,1,0,0,0,1,0,1
200000,2012,90000,1,0,0,0,1,0,0
165000,2011,60000,1,0,0,0,1,0,0
260000,2013,65000,0,1,0,0,1,0,0
151000,2011,40000,1,0,0,0,1,0,0
780000,2018,50000,0,1,0,0,1,0,0
175000,2012,80000,0,1,0,0,1,0,0
170000,2010,107500,0,1,0,0,0,1,0
210000,2013,135000,0,1,0,0,0,1,0
90000,2007,43826,1,0,0,0,0,1,0
535000,2016,55838,1,0,0,0,0,1,0
195000,2007,112880,0,1,0,0,0,1,0
140000,2011,90000,0,1,0,0,1,0,0
350000,2012,40000,1,0,0,0,1,0,0
425000,2013,66000,1,0,0,0,1,0,0
300000,2017,30300,1,0,0,0,1,0,0
340000,2013,85000,0,1,0,0,1,0,0
250000,2009,80659,1,0,0,0,0,1,0
170000,2008,81324,1,0,0,0,0,1,0
315000,2013,127884,0,1,0,0,0,1,0
200000,2015,50000,1,0,0,0,1,0,0
300000,2016,25000,1,0,0,0,1,0,0
300000,2015,66755,0,1,0,0,0,1,0
380000,2013,123084,1,0,0,0,0,1,0
250000,2009,806599,1,0,0,0,0,1,0
310000,2013,95851,0,1,0,0,0,1,0
260000,2010,50000,1,0,0,0,1,0,0
150000,2008,50000,1,0,0,0,1,0,0
85000,2006,60000,1,0,0,0,1,0,0
280000,2015,15000,1,0,0,0,1,0,0
850000,2016,40000,0,1,0,0,1,0,0
375000,2017,20000,1,0,0,0,1,0,0
125000,2006,120000,0,1,0,0,1,0,0
250000,2012,110000,0,1,0,0,1,0,0
715000,2014,234000,0,1,0,0,1,0,0
220000,2011,70000,0,1,0,0,1,0,0
110000,2010,110000,0,1,0,0,1,0,0
150000,2007,84000,1,0,0,0,1,0,0
300000,2012,170000,0,1,0,0,1,0,0
220000,2017,40000,1,0,0,0,1,0,0
75000,2006,96000,1,0,0,0,1,0,0
100000,2009,20000,0,1,0,0,1,0,0
380000,2016,15000,1,0,0,0,1,0,0
100000,2007,50000,1,0,0,0,1,0,0
480000,2010,80000,1,0,0,0,1,0,0
300000,2012,124000,0,1,0,0,1,0,0
190000,2013,70000,0,1,0,0,1,0,0
190000,2012,130000,0,1,0,0,1,0,0
650000,2017,19014,1,0,0,0,0,1,0
300000,2009,23262,1,0,0,0,0,1,0
700000,2016,29600,0,1,0,0,0,1,0
310000,2015,35925,1,0,0,0,0,1,0
500000,2018,12000,1,0,0,0,1,0,0
415000,2013,40771,1,0,0,0,0,1,0
395000,2015,30500,1,0,0,0,0,1,1
430000,2014,42000,1,0,0,0,0,1,0
215000,2007,55800,1,0,0,0,0,1,0
550000,2014,66569,0,1,0,0,0,1,0
415000,2014,81358,0,1,0,0,0,1,0
450000,2015,82695,0,1,0,0,0,1,0
285000,2014,68293,0,1,0,0,0,1,0
580000,2016,32000,1,0,0,0,0,1,1
300000,2014,190621,0,1,0,0,0,1,0
1200000,2018,60000,0,1,0,0,1,0,0
78000,2006,64700,1,0,0,0,1,0,0
65000,2002,100000,1,0,0,0,1,0,0
400000,2016,88470,0,1,0,0,1,0,0
850000,2016,75000,0,1,0,0,1,0,0
450000,2013,120000,0,1,0,0,1,0,0
2500000,2012,35000,0,1,0,0,1,0,1
780000,2017,70000,0,1,0,0,1,0,0
3200000,2017,57000,0,1,0,0,1,0,1
350000,2020,1000,1,0,0,0,1,0,0
285000,2013,120000,0,1,0,0,1,0,0
525000,2015,98000,0,1,0,0,0,1,0
550000,2014,90000,0,1,0,0,0,1,0
580000,2018,70000,0,1,0,0,1,0,0
75000,2013,25000,1,0,0,0,1,0,0
185000,2009,60000,0,1,0,0,1,0,0
110000,2007,90000,1,0,0,0,1,0,0
180000,2004,200000,1,0,0,0,1,0,0
350000,2010,110000,0,1,0,0,1,0,0
60000,2005,126000,1,0,0,0,1,0,0
695000,2018,70000,0,1,0,0,1,0,0
2700000,2019,5000,0,1,0,0,1,0,1
135000,2007,74183,1,0,0,0,1,0,0
640000,2015,70000,0,1,0,0,1,0,0
160000,2014,90000,1,0,0,0,1,0,0
80000,2004,46000,1,0,0,0,1,0,0
340000,2013,110000,0,1,0,0,1,0,0
110000,2012,80000,0,1,0,0,1,0,0
250000,2013,90000,0,1,0,0,1,0,0
1300000,2017,70000,0,1,0,0,1,0,0
250000,2014,1,0,1,0,0,1,0,0
450000,2009,192000,0,1,0,0,1,0,0
240000,2013,70000,1,0,0,0,1,0,0
225000,2007,120000,0,1,0,0,1,0,0
275000,2015,60000,1,0,0,0,1,0,0
320000,2012,120000,0,1,0,0,1,0,0
75000,2008,120000,1,0,0,0,1,0,0
85000,2007,50000,1,0,0,0,1,0,0
90000,2009,120000,0,1,0,0,1,0,0
85000,2007,80000,1,0,0,0,1,0,0
350000,2008,80000,0,1,0,0,1,0,0
355000,2009,100000,0,1,0,0,1,0,1
619000,2020,1500,1,0,0,0,1,0,0
1700000,2018,50000,0,1,0,0,1,0,0
55000,2006,100000,0,1,0,0,1,0,0
95000,2006,83411,1,0,0,0,1,0,0
300000,2011,120000,0,1,0,0,1,0,0
81000,2006,83411,1,0,0,0,1,0,0
1000000,2015,80000,0,1,0,0,1,0,1
925000,2019,50000,0,1,0,0,1,0,0
450000,2015,40000,0,1,0,0,1,0,0
600000,2014,13270,0,1,0,0,1,0,0
85000,2006,100000,1,0,0,0,1,0,1
700000,2016,50000,0,1,0,0,1,0,0
486000,2017,26500,1,0,0,0,1,0,0
400000,2013,90000,0,1,0,0,1,0,0
120000,2008,100000,1,0,0,0,1,0,0
275000,2018,35000,1,0,0,0,1,0,0
580000,2016,57000,0,1,0,0,1,0,0
375000,2015,70000,1,0,0,0,1,0,0
229999,2015,100000,1,0,0,0,1,0,0
110000,2010,88000,1,0,0,0,1,0,0
600000,2017,60000,0,1,0,0,1,0,0
120000,2009,76000,1,0,0,0,1,0,0
200000,2010,100000,0,1,0,0,1,0,0
450000,2012,110000,0,1,0,0,1,0,0
550000,2012,80000,0,1,0,0,1,0,0
220000,2012,80000,1,0,0,0,1,0,0
40000,2001,30000,1,0,0,0,1,0,0
300000,2017,20000,1,0,0,0,1,0,1
630000,2018,40000,0,1,0,0,1,0,0
610000,2017,40000,0,1,0,0,1,0,0
660000,2019,7000,1,0,0,0,1,0,0
220000,2012,80000,0,0,0,1,1,0,0
138000,2011,90000,0,1,0,0,1,0,0
210000,2013,13770,0,1,0,0,1,0,0
125000,2005,34000,1,0,0,0,0,1,0
125000,2008,102000,1,0,0,0,0,1,0
725000,2014,110000,0,1,0,0,1,0,0
170000,2011,90000,1,0,0,0,1,0,0
1200000,2015,70000,0,1,0,0,1,0,0
70000,2003,90000,1,0,0,0,1,0,0
100000,2007,70000,1,0,0,0,1,0,0
300000,2006,80000,1,0,0,0,1,0,0
450000,2013,100000,0,1,0,0,1,0,0
530000,2015,100000,0,1,0,0,1,0,0
100000,2007,143000,1,0,0,0,1,0,0
350000,2010,115000,1,0,0,0,1,0,0
165000,2011,100000,0,1,0,0,1,0,0
475000,2019,120000,0,1,0,0,1,0,0
350000,2013,42000,0,1,0,0,1,0,0
229999,2016,38000,1,0,0,0,1,0,0
800000,2018,35000,0,1,0,0,1,0,0
475000,2014,120000,0,1,0,0,1,0,0
425000,2014,136906,0,1,0,0,1,0,0
660000,2015,97000,0,1,0,0,1,0,0
610000,2019,10000,1,0,0,0,1,0,1
240000,2013,50000,1,0,0,0,1,0,0
70000,2005,60000,1,0,0,0,1,0,0
550000,2011,120000,0,1,0,0,1,0,0
100000,2010,120000,1,0,0,0,1,0,0
350000,2010,90000,0,1,0,0,1,0,0
200000,2013,120000,1,0,0,0,1,0,0
720000,2019,3000,1,0,0,0,1,0,1
350000,2014,133000,0,1,0,0,1,0,0
400000,2016,25000,1,0,0,0,1,0,0
570000,2017,35000,1,0,0,0,1,0,0
130000,2015,70000,1,0,0,0,1,0,0
210000,2016,52000,1,0,0,0,1,0,0
800000,2018,52000,0,1,0,0,1,0,0
700000,2017,39000,0,1,0,0,1,0,0
200000,2011,28689,0,1,0,0,1,0,0
495000,2014,90000,0,1,0,0,1,0,0
325000,2014,80322,0,1,0,0,0,1,0
650000,2019,8000,1,0,0,0,1,0,0
155000,2000,50000,0,1,0,0,1,0,0
75000,2007,90000,1,0,0,0,1,0,0
350000,2015,61658,0,1,0,0,0,1,0
90000,2010,50000,1,0,0,0,1,0,0
600000,2016,80000,0,1,0,0,1,0,0
400000,2010,185000,0,1,0,0,1,0,0
370000,2014,57000,0,1,0,0,1,0,0
50000,2000,60000,1,0,0,0,1,0,0
125000,2004,120000,1,0,0,0,1,0,0
1800000,2018,26000,0,1,0,0,1,0,1
650000,2019,20000,1,0,0,0,1,0,1
800000,2017,30600,1,0,0,0,1,0,1
802000,2020,5000,1,0,0,0,1,0,0
2300000,2015,35000,0,1,0,0,1,0,1
430000,2016,35000,0,1,0,0,1,0,0
650000,2017,23000,1,0,0,0,1,0,0
170000,2004,120000,0,1,0,0,1,0,0
450000,2011,235000,0,1,0,0,1,0,1
250000,2013,87000,1,0,0,0,1,0,0
550000,2014,72000,1,0,0,0,1,0,0
2000000,2013,64000,0,1,0,0,1,0,1
140000,2007,100000,1,0,0,0,1,0,0
155000,2012,12000,1,0,0,0,1,0,0
120000,2010,67000,1,0,0,0,1,0,0
287000,2012,70000,0,1,0,0,1,0,0
675000,2016,60000,0,1,0,0,1,0,0
235000,2011,74500,1,0,0,0,1,0,0
300000,2011,118700,0,1,0,0,1,0,0
434999,2015,40000,1,0,0,0,1,0,1
225000,2004,223660,0,1,0,0,1,0,1
160000,2006,140000,1,0,0,0,1,0,0
600000,2020,5000,1,0,0,0,1,0,0
470000,2016,100000,0,1,0,0,1,0,0
300000,2011,100000,1,0,0,0,1,0,0
600000,2018,2000,1,0,0,0,1,0,0
640000,2020,4000,1,0,0,0,1,0,1
50000,2006,120000,0,1,0,0,1,0,0
600000,2015,35000,1,0,0,0,1,0,0
290000,2014,29000,0,0,0,1,1,0,0
600000,2015,30000,1,0,0,0,1,0,0
190000,2012,120000,0,1,0,0,1,0,0
160000,2008,110000,1,0,0,0,1,0,0
325000,2017,15000,1,0,0,0,1,0,0
200000,2006,73756,0,1,0,0,1,0,0
2800000,2018,40000,0,1,0,0,1,0,1
125000,2011,60000,1,0,0,0,1,0,0
155000,2008,60000,1,0,0,0,1,0,0
550000,2015,90000,0,1,0,0,1,0,0
130000,2009,70000,1,0,0,0,1,0,0
80000,2002,70000,1,0,0,0,1,0,0
500000,2015,80000,0,1,0,0,1,0,0
250000,2019,27000,1,0,0,0,1,0,0
580000,2012,70000,0,1,0,0,1,0,0
60000,2002,50000,1,0,0,0,1,0,0
300000,2012,185000,0,1,0,0,1,0,0
200000,2014,90000,0,1,0,0,1,0,0
1200000,2017,16400,0,1,0,0,1,0,0
350000,2015,80000,0,1,0,0,1,0,0
600000,2012,80000,0,1,0,0,1,0,0
650000,2019,4000,1,0,0,0,1,0,0
120000,2008,40000,1,0,0,0,1,0,0
180000,2010,120000,0,1,0,0,1,0,0
950000,2018,41395,1,0,0,0,1,0,1
250999,2012,35000,0,1,0,0,1,0,0
385000,2012,52000,0,1,0,0,0,1,0
1250000,2009,47000,0,1,0,0,0,1,1
165000,2013,50000,1,0,0,0,1,0,0
700000,2015,48000,1,0,0,0,0,1,0
750000,2015,53000,0,1,0,0,0,1,0
89999,2008,213000,0,1,0,0,1,0,0
290000,2018,15000,1,0,0,0,0,1,1
45000,2014,7000,1,0,0,0,1,0,0
675000,2013,88000,0,1,0,0,0,1,1
530000,2015,55000,0,1,0,0,0,1,0
1485000,2014,48000,0,1,0,0,0,1,1
325000,2014,71014,0,1,0,0,0,1,0
400000,2015,60000,0,1,0,0,0,1,0
380000,2017,71000,0,1,0,0,0,1,0
750000,2016,45000,1,0,0,0,0,1,1
390000,2017,45000,1,0,0,0,0,1,0
110000,2009,20000,1,0,0,0,1,0,0
1825000,2019,14000,0,1,0,0,0,1,0
3256000,2019,17000,0,1,0,0,0,1,1
370000,2015,60000,0,1,0,0,0,1,0
210000,2013,80000,0,1,0,0,1,0,0
175000,2007,181000,0,1,0,0,1,0,0
575000,2012,89550,0,1,0,0,1,0,0
320000,2010,90000,0,1,0,0,1,0,0
280000,2010,149500,0,1,0,0,1,0,0
500000,2013,190000,0,1,0,0,1,0,0
380000,2013,83000,0,1,0,0,0,1,0
120000,2005,20000,1,0,0,0,1,0,0
395000,2018,20000,1,0,0,0,1,0,0
360000,2010,160000,0,1,0,0,1,0,0
451000,2015,100000,0,1,0,0,1,0,0
175000,2010,45000,1,0,0,0,1,0,0
170000,2009,44800,1,0,0,0,1,0,0
100000,2006,40000,1,0,0,0,1,0,0
150000,2014,120000,1,0,0,0,1,0,0
149000,2011,10000,0,1,0,0,1,0,0
160000,2011,80000,0,1,0,0,1,0,0
434999,2018,10000,1,0,0,0,1,0,0
800000,2014,156000,0,1,0,0,1,0,0
819999,2010,120000,0,1,0,0,1,0,0
163000,2007,100000,1,0,0,0,1,0,0
350000,2001,100000,0,1,0,0,1,0,0
75000,2006,100000,1,0,0,0,1,0,0
180000,2012,60000,1,0,0,0,1,0,0
675000,2017,30000,0,1,0,0,1,0,0
400000,2013,170000,0,1,0,0,1,0,0
434999,2013,100000,0,1,0,0,1,0,0
100000,2006,110000,1,0,0,0,1,0,0
419000,2015,170000,0,1,0,0,1,0,0
200000,2009,100000,1,0,0,0,1,0,0
400000,2014,35000,0,1,0,0,1,0,0
790000,2018,40000,0,1,0,0,1,0,0
500000,2015,90000,0,1,0,0,1,0,0
275000,2012,120000,0,1,0,0,1,0,0
450000,2012,120000,0,1,0,0,1,0,0
1400000,2020,25000,0,1,0,0,0,1,0
800000,2015,15000,0,1,0,0,1,0,0
315000,2014,41000,1,0,0,0,0,1,0
700000,2019,16000,1,0,0,0,1,0,0
585000,2016,51000,0,1,0,0,0,1,0
350000,2014,30000,1,0,0,0,1,0,0
495000,2014,80000,0,1,0,0,0,1,0
500000,2017,50000,1,0,0,0,1,0,0
345000,2013,44000,1,0,0,0,0,1,0
500000,2015,10000,1,0,0,0,1,0,0
360000,2016,33000,1,0,0,0,0,1,0
210000,2010,25000,1,0,0,0,1,0,0
220000,2014,66000,1,0,0,0,0,1,0
250000,2009,48000,1,0,0,0,1,0,0
990000,2016,146000,0,1,0,0,0,1,0
220000,2013,100000,0,1,0,0,1,0,0
1800000,2012,50000,0,1,0,0,1,0,1
530000,2014,50000,1,0,0,0,1,0,0
575000,2016,50000,0,1,0,0,1,0,0
400000,2012,99000,0,1,0,0,0,1,0
680000,2016,50000,0,1,0,0,1,0,0
1000000,2014,80000,0,1,0,0,1,0,1
260000,2016,45000,1,0,0,0,1,0,0
150000,2010,50000,1,0,0,0,1,0,0
180000,2008,70000,1,0,0,0,1,0,0
346000,2014,37516,0,1,0,0,1,0,0
450000,2015,20000,0,1,0,0,1,0,0
500000,2019,5000,1,0,0,0,1,0,0
700000,2019,8000,0,1,0,0,1,0,0
280000,2019,25880,1,0,0,0,1,0,0
475000,2019,10000,1,0,0,0,1,0,1
300000,2009,50000,0,1,0,0,1,0,0
200999,2014,40000,1,0,0,0,1,0,0
200000,2009,100000,0,1,0,0,1,0,0
210000,2009,80000,1,0,0,0,1,0,0
160000,2012,110000,0,1,0,0,1,0,0
175000,2009,136000,0,1,0,0,1,0,0
320000,2012,80000,0,1,0,0,1,0,0
110000,2009,50000,1,0,0,0,1,0,0
300000,2008,30000,1,0,0,0,1,0,0
700000,2012,10000,1,0,0,0,1,0,0
135000,2009,90000,0,1,0,0,1,0,0
500000,2015,110000,0,1,0,0,1,0,0
550000,2012,120000,0,1,0,0,1,0,0
1050000,2014,90000,0,1,0,0,1,0,0
500000,2016,20000,1,0,0,0,1,0,0
180000,2011,90000,0,1,0,0,1,0,0
170000,2010,50000,1,0,0,0,1,0,0
484999,2019,9000,1,0,0,0,1,0,0
150000,2011,70000,1,0,0,0,1,0,0
380000,2018,25000,1,0,0,0,1,0,0
480000,2019,10000,1,0,0,0,1,0,0
135000,2009,90000,0,1,0,0,1,0,0
290000,2011,60000,0,1,0,0,1,0,0
350000,2013,70000,1,0,0,0,1,0,0
110000,2014,25000,1,0,0,0,1,0,0
70000,2003,80000,1,0,0,0,1,0,0
300000,2011,70000,1,0,0,0,1,0,1
180000,2017,60000,1,0,0,0,1,0,0
300000,2020,20000,1,0,0,0,1,0,0
509000,2017,60000,1,0,0,0,1,0,0
650000,2016,80000,0,1,0,0,1,0,0
450000,2015,70000,0,1,0,0,1,0,0
170000,1999,2020,0,1,0,0,1,0,0
210000,2007,100000,0,1,0,0,1,0,0
360000,2013,80000,0,1,0,0,1,0,0
495000,2011,120000,0,1,0,0,1,0,0
105000,2006,100000,1,0,0,0,1,0,0
270000,2010,60000,1,0,0,0,1,0,0
130000,2010,110000,1,0,0,0,1,0,0
700000,2014,90000,0,1,0,0,1,0,0
400000,2012,40000,0,1,0,0,1,0,0
250000,2009,60000,1,0,0,0,1,0,0
325000,2013,94000,0,1,0,0,1,0,0
69000,2008,100000,1,0,0,0,1,0,0
1380000,2018,25000,0,1,0,0,1,0,0
90000,2007,90000,1,0,0,0,1,0,0
1000000,2016,40000,0,1,0,0,1,0,0
145000,2010,90000,0,0,1,0,1,0,0
250000,2020,1100,1,0,0,0,1,0,0
256000,2011,70000,0,1,0,0,1,0,0
70000,2005,120000,0,1,0,0,1,0,0
50000,2000,88500,1,0,0,0,1,0,0
240000,2016,70000,1,0,0,0,1,0,0
97000,2010,128000,1,0,0,0,1,0,0
130000,2012,120000,0,1,0,0,1,0,0
199000,2009,52536,1,0,0,0,1,0,0
125000,2006,70000,1,0,0,0,1,0,1
420000,2015,60000,0,1,0,0,1,0,0
525000,2016,110000,0,1,0,0,1,0,0
125000,2008,85000,1,0,0,0,1,0,0
325000,2010,135000,0,1,0,0,1,0,0
330000,2012,86000,0,1,0,0,1,0,0
110000,2010,50000,1,0,0,0,1,0,0
450000,2019,1950,1,0,0,0,1,0,0
85000,2005,118400,1,0,0,0,1,0,0
229999,2007,70000,1,0,0,0,1,0,0
250000,2012,60000,1,0,0,0,1,0,0
650000,2015,68000,0,1,0,0,1,0,0
600000,2017,46507,0,1,0,0,0,0,0
650000,2017,6480,1,0,0,0,0,0,0
750000,2017,32077,0,1,0,0,0,0,0
850000,2018,19107,1,0,0,0,0,0,0
315000,2017,18469,1,0,0,0,0,0,0
415000,2015,28217,1,0,0,0,0,0,0
640000,2016,72787,0,1,0,0,0,0,0
780000,2017,31063,1,0,0,0,0,0,0
2595000,2017,79641,0,1,0,0,0,0,1
850000,2015,58692,0,1,0,0,0,0,0
900000,2015,54784,0,1,0,0,0,0,0
1150000,2016,64156,1,0,0,0,0,0,0
75000,2007,54000,1,0,0,0,1,0,0
215000,2012,97000,0,1,0,0,1,0,0
130000,2009,120000,1,0,0,0,1,0,1
400000,2019,16000,1,0,0,0,1,0,1
550000,2019,60000,1,0,0,0,1,0,1
245000,2016,52000,1,0,0,0,0,1,0
320000,2010,110000,0,1,0,0,1,0,0
730000,2016,60000,0,1,0,0,1,0,1
120000,2005,100000,1,0,0,0,1,0,0
950000,2017,35000,1,0,0,0,1,0,0
350000,2017,48000,1,0,0,0,1,0,0
100000,2005,20000,1,0,0,0,1,0,0
350000,2017,30000,1,0,0,0,1,0,0
80000,2005,40000,1,0,0,0,1,0,0
370000,2013,60000,1,0,0,0,1,0,0
160000,2012,70000,1,0,0,0,1,0,0
130000,2009,120000,0,1,0,0,1,0,0
250000,2016,30000,1,0,0,0,1,0,0
270000,2012,80000,0,1,0,0,1,0,0
2600000,2019,9500,0,1,0,0,1,0,1
160000,2013,80000,1,0,0,0,1,0,0
229999,2016,80000,1,0,0,0,1,0,0
750000,2017,29000,0,1,0,0,1,0,0
195000,2011,120000,0,1,0,0,1,0,0
320000,2015,60000,1,0,0,0,1,0,0
1100000,2018,20000,0,1,0,0,1,0,0
270000,2016,22000,1,0,0,0,1,0,0
300000,2012,50000,1,0,0,0,1,0,0
200000,2012,50000,0,1,0,0,1,0,0
120000,2007,81366,1,0,0,0,1,0,0
95000,2006,110000,1,0,0,0,1,0,0
400000,2013,100000,1,0,0,0,1,0,0
229999,2006,300000,0,1,0,0,1,0,0
430000,2016,20000,0,1,0,0,1,0,0
300000,2012,90000,0,1,0,0,1,0,0
350000,2013,70000,1,0,0,0,1,0,0
450000,2013,120000,0,1,0,0,1,0,0
200000,2016,53000,1,0,0,0,1,0,0
250000,2017,30000,1,0,0,0,1,0,0
368000,2012,90000,1,0,0,0,1,0,0
368000,2012,90000,1,0,0,0,1,0,0
650000,2014,244000,0,1,0,0,1,0,0
150000,1997,120000,0,1,0,0,1,0,0
180000,2012,60000,0,0,0,1,1,0,0
525000,2017,15000,1,0,0,0,1,0,0
350000,2005,150000,0,1,0,0,1,0,0
850000,2018,30000,0,1,0,0,1,0,0
350000,2011,312000,0,1,0,0,1,0,0
75000,2007,54000,1,0,0,0,1,0,0
160000,2005,67000,1,0,0,0,1,0,0
500000,2017,40000,0,1,0,0,1,0,0
130000,2008,100000,1,0,0,0,1,0,0
350000,2015,100000,0,1,0,0,1,0,0
70000,2005,80000,1,0,0,0,1,0,0
750000,2014,145000,0,1,0,0,1,0,0
450000,2013,53000,0,1,0,0,1,0,0
430000,2015,73000,0,1,0,0,1,0,0
260000,2011,90000,0,1,0,0,1,0,0
370000,2013,80000,0,1,0,0,1,0,0
229999,2011,100000,0,0,1,0,1,0,0
140000,2011,90000,0,1,0,0,1,0,0
700000,2013,200000,0,1,0,0,1,0,0
545000,2020,7300,1,0,0,0,1,0,0
200000,2017,30000,1,0,0,0,1,0,0
500000,2015,120000,0,1,0,0,1,0,0
70000,2008,90000,1,0,0,0,1,0,0
580000,2013,25000,0,1,0,0,1,0,0
160000,2012,70000,0,0,1,0,1,0,0
450000,2018,6000,1,0,0,0,1,0,0
160000,2010,36000,1,0,0,0,1,0,0
760000,2016,49000,0,1,0,0,1,0,0
300000,2015,22000,1,0,0,0,1,0,0
50000,1998,35000,0,0,0,1,1,0,0
800000,2019,24000,0,1,0,0,1,0,0
680000,2018,20000,0,1,0,0,1,0,0
85000,2009,50000,0,0,0,1,1,0,0
1300000,2016,70000,0,1,0,0,1,0,0
500000,2016,60000,1,0,0,0,1,0,0
3500000,2015,35000,0,1,0,0,1,0,1
145000,2008,60000,1,0,0,0,1,0,0
300000,2013,60000,0,1,0,0,1,0,0
600000,2017,60000,0,1,0,0,1,0,0
400000,2015,70000,1,0,0,0,1,0,0
130000,2007,135000,1,0,0,0,1,0,0
45000,2001,72539,1,0,0,0,1,0,0
641000,2017,25000,1,0,0,0,1,0,0
650000,2015,50000,0,1,0,0,1,0,0
784000,2020,101,0,1,0,0,0,1,0
635000,2020,101,1,0,0,0,0,1,0
1000000,2020,101,0,1,0,0,0,1,0
495000,2015,52328,0,1,0,0,0,1,0
324000,2013,30000,1,0,0,0,1,0,0
2100000,2016,91505,0,1,0,0,0,1,1
200000,2018,35000,1,0,0,0,1,0,0
320000,2015,60000,0,1,0,0,1,0,0
300000,2015,20500,1,0,0,0,1,0,0
180000,2013,200000,0,1,0,0,1,0,0
500000,2008,154000,0,1,0,0,1,0,0
305000,2011,120000,1,0,0,0,1,0,0
125000,2009,50000,1,0,0,0,1,0,0
800000,2015,135000,0,1,0,0,1,0,0
420000,2009,100000,0,1,0,0,1,0,0
875000,2017,40000,0,1,0,0,1,0,0
580000,2014,70000,0,1,0,0,1,0,0
350000,2011,133000,0,1,0,0,1,0,0
120000,2004,110000,1,0,0,0,1,0,0
150000,2013,180000,0,1,0,0,1,0,0
650000,2013,120000,0,1,0,0,1,0,0
225000,2010,80000,1,0,0,0,1,0,0
400000,2014,15000,1,0,0,0,1,0,1
250000,2005,70000,1,0,0,0,1,0,0
120000,2008,41723,1,0,0,0,1,0,0
250000,2010,70000,1,0,0,0,1,0,0
175000,2012,20000,1,0,0,0,1,0,0
450000,2013,1000,0,1,0,0,0,1,0
590000,2018,26350,0,1,0,0,0,1,0
225000,2015,68745,0,1,0,0,0,1,0
900000,2016,47000,0,1,0,0,1,0,0
375000,2017,27289,1,0,0,0,0,1,1
320000,2016,24662,1,0,0,0,0,1,0
525000,2013,37000,0,1,0,0,0,1,0
650000,2014,28245,0,1,0,0,0,1,0
575000,2017,27005,0,1,0,0,0,1,0
355000,2014,39227,1,0,0,0,0,1,0
470000,2016,31367,0,1,0,0,0,1,0
221000,2008,35008,1,0,0,0,0,1,0
195000,2009,27005,1,0,0,0,0,1,0
90000,2004,100005,1,0,0,0,0,1,0
580000,2013,45264,0,1,0,0,0,1,0
325000,2014,39093,1,0,0,0,0,1,0
495000,2013,45241,1,0,0,0,0,1,0
290000,2014,12000,1,0,0,0,0,1,0
375000,2018,2769,1,0,0,0,0,1,0
211000,2011,43128,0,1,0,0,0,1,0
270000,2010,110000,1,0,0,0,1,0,0
70000,2004,50000,1,0,0,0,1,0,0
225000,2010,60000,1,0,0,0,1,0,0
420000,2014,70000,0,1,0,0,1,0,0
280000,2015,22255,1,0,0,0,1,0,0
400000,2013,59213,1,0,0,0,1,0,0
850000,2015,55000,0,1,0,0,1,0,0
550000,2011,80000,0,1,0,0,1,0,0
550000,2011,80000,0,1,0,0,1,0,0
1000000,2018,40000,0,1,0,0,1,0,0
350000,2014,170000,0,1,0,0,1,0,0
350000,2011,170000,0,1,0,0,1,0,0
170000,2007,70000,1,0,0,0,1,0,0
828999,2020,1010,1,0,0,0,0,1,0
1119000,2020,1010,1,0,0,0,0,1,0
746000,2020,1111,1,0,0,0,0,1,0
1030000,2020,1010,1,0,0,0,0,1,0
1334000,2020,1010,0,1,0,0,0,1,0
811999,2020,1010,1,0,0,0,0,1,0
1331000,2020,1010,0,1,0,0,0,1,0
852000,2020,1010,1,0,0,0,0,1,0
45000,2006,120000,0,1,0,0,1,0,0
430000,2013,70000,0,1,0,0,1,0,0
140000,2011,60000,0,1,0,0,1,0,0
830000,2015,70000,0,1,0,0,1,0,0
409999,2009,110000,0,1,0,0,1,0,0
190000,2012,80000,0,1,0,0,1,0,0
200000,2007,80000,1,0,0,0,1,0,0
120000,2006,110000,1,0,0,0,1,0,0
850000,2019,50000,0,1,0,0,1,0,0
95000,2011,115000,0,1,0,0,1,0,0
213000,2013,80000,1,0,0,0,1,0,0
660000,2018,25000,0,1,0,0,1,0,0
415000,2017,48965,1,0,0,0,0,1,0
1100000,2019,5166,1,0,0,0,0,1,0
650000,2012,76290,0,1,0,0,0,1,0
969999,2016,70000,0,1,0,0,1,0,1
1250000,2016,35000,0,1,0,0,1,0,0
715000,2017,25000,0,1,0,0,1,0,1
715000,2017,25000,0,1,0,0,1,0,1
565000,2016,47000,0,1,0,0,0,1,0
615000,2013,45766,0,1,0,0,1,0,0
199000,2007,78771,0,1,0,0,0,1,0
325000,2010,79357,0,1,0,0,0,1,0
409999,2012,28000,0,1,0,0,1,0,0
